# this is a legfed-expression file, modified slightly from normalizeddata.txt from PvGEA
#
# 1. source name, PMID, geo, bioProject, sra
Phaseolus vulgaris Gene Expression Atlas	25283805		PRJNA210619	SRP046307
# 2. URL
http://plantgrn.noble.org/PvGEA/
# 3. description
Phaseolus vulgaris L., or common bean, is an important source of proteins, micronutrients and calories for over three hundred million people worldwide. The high levels of dietary protein in bean seeds (between 20 and 25%) and micronutrients complement the high carbohydrates found in maize and cassava (Broughton et al., 2003). In addition to their important contribution to human health, legumes are also important contributors to biological Nitrogen (N), contributing approximately 21 million metric tons of N into agricultural lands each year (Herridge et al., 2008) . Despite the international importance of common bean, both in terms of economics and consumption, genetic resources for this species have been lacking. This atlas presents the gene expression patterns of 24 unique samples collected from seven distinct tissues of Phaseolus vulgaris cv. negro jamapa; roots, nodules, leaves, stems, flowers, seeds, and pods. Samples were collected at developmentally important time-points spanning the processes of symbiosis, seed and pod development. Plants were either provided with nutrients via fertilizer or inoculated with either effective or ineffective rhizobium. Plants inoculated with ineffective rhizobium formed nodules, but did not fix N2, resulting in N deficient plants.
# 4. expression unit
RPKM
# 5. number of samples
24
# 6. Sample number, name and description in same order as the columns (adjusted from buggy version on site)
1	FY	Young flowers, collected prior to floral emergence
2	LF	Leaf tissue from fertilized plants collected at the same time of LE and LI
3	L5	Leaf tissue collected 5 days after plants were inoculated with effective rhizoubium
4	LE	Leaf tissue collected 21 days after plants were inoculated with effective rhizobium
5	LI	Leaf tissue collected 21 days after plants were inoculated with ineffective rhizobium
6	N5	Pre-fixing (effective) nodules collected 5 days after inoculation
7	NE	Effectively fixing nodules collected 21 days after inoculation
8	NI	Ineffectively fixing nodules collected 21 days after inoculation
9	P1	Pods between 10 and 11 cm long, associated with stage 1 seeds (pod only)
10	P2	Pods between 12 and 13 cm long associated with stage 2 seeds (pod only)
11	PH	Pods approximately 9cm long, associated with seeds at heart stage (pod only)
12	PY	Young pods, collected 1 to 4 days after floral senescence. Samples contain developing embryos at globular stage
13	RF	Whole roots from fertilized plants collected at the same time as RE and RI
14	R5	Whole roots separated from 5 day old pre-fixing nodules
15	RE	Whole roots separated from fix+ nodules collected 21 days after inoculation
16	RI	Whole roots separated from fix- nodules collected 21 days after inoculation
17	RT	Root tips, 0.5 cm of tissue, collected from fertilized plants at 2nd trifoliate stage of development
18	S1	Stage 1 seeds, between 6 and 7 mm across and approximately 50 mg	
19	S2	Stage 2 seeds, between 8 and 10 mm across and between 140 and 150 mg
20	SH	Heart stage seeds, between 3 and 4 mm across and approximately 7 mg
21	ST	Shoot tip, including the apical meristem, collected at the 2nd trifoliate stage
22	YL	Fully expanded 2nd trifoliate leaf tissue from plants provided with fertilizer
23	YR	Whole roots, including root tips, collected at the 2nd trifoliate stage of development
24	YS	All stem internodes above the cotyledon collected at the 2nd trifoliate stage
# 7. expression data
#GeneID	PVFY	PVL	PVL5	PVLE	PVLI	PVN5	PVNE	PVNI	PVP1	PVP2	PVPH	PVPY	PVR	PVR5	PVRE	PVRI	PVRT	PVS1	PVS2	PVSH	PVST	PVYL	PVYR	PVYS
Phvul.006G076100.1	8	12	16	13	11	7	6	11	3	5	6	1	10	6	10	9	10	8	5	9	7	19	8	7
Phvul.006G076200.1	2	1	1	1	2	1	2	3	3	5	4	1	5	3	2	2	3	1	1	1	2	0	2	3
Phvul.006G076300.1	6	4	5	3	6	7	7	6	4	6	9	3	13	10	9	9	10	5	4	7	8	5	13	7
Phvul.006G076400.1	13	27	19	14	52	20	10	42	30	75	40	2	90	101	79	69	44	36	26	21	21	19	50	35
Phvul.006G076500.1	4	2	5	3	5	6	2	4	2	2	3	3	7	3	6	6	9	5	2	6	10	5	4	4
Phvul.006G076600.1	11	1	4	2	2	6	4	14	2	7	8	1	9	15	11	11	9	2	3	4	11	3	14	12
Phvul.006G076700.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Phvul.006G076800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Phvul.006G076900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G077000.1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0
Phvul.006G077100.1	4	0	0	1	0	0	0	16	3	6	2	1	2	0	4	2	0	0	0	0	3	2	1	1
Phvul.006G077200.1	72	190	25	77	5	22	1	2	0	1	303	6	25	18	14	13	23	0	0	2	36	24	7	30
Phvul.006G077300.1	28	24	35	20	20	64	32	24	19	35	66	10	57	62	51	33	97	42	45	55	60	40	47	57
Phvul.006G077500.1	8	5	16	5	7	13	9	18	5	5	9	4	12	10	12	10	18	8	10	9	17	12	9	11
Phvul.006G077600.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
Phvul.006G077700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Phvul.006G077800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	0	0	0
Phvul.006G077900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Phvul.006G078000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G078200.1	8	5	7	4	8	6	7	13	3	8	9	3	8	5	7	8	10	5	4	8	13	7	9	8
Phvul.006G078300.1	1	0	0	0	8	0	3	246	1	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G078400.1	2	0	0	0	12	0	5	329	2	13	0	1	1	0	0	0	0	0	0	0	1	0	0	0
Phvul.006G078500.1	4	1	2	1	0	12	2	3	2	2	12	1	5	7	5	4	10	4	4	8	8	4	5	9
Phvul.006G078600.1	0	0	0	0	0	2	1	9	1	1	0	0	22	14	14	17	7	0	0	0	1	0	5	0
Phvul.006G078700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G078800.1	1	0	0	0	0	21	3	8	0	0	0	0	0	11	114	210	0	0	0	0	0	0	9	0
Phvul.006G078900.1	1	0	0	0	0	9	2	4	0	0	0	0	0	4	58	99	0	0	0	0	0	0	4	0
Phvul.006G079000.1	4	9	6	4	24	2	6	18	5	11	6	1	8	6	9	11	6	2	1	3	7	5	11	4
Phvul.006G079100.1	1	0	0	0	0	11	2	4	0	0	0	0	0	5	53	100	0	0	0	0	0	0	4	0
Phvul.006G079200.1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G079300.1	5	4	5	5	10	9	8	11	3	6	6	1	11	7	9	10	12	7	6	5	8	6	17	6
Phvul.006G079300.2	5	4	5	5	10	9	8	11	3	6	6	1	11	7	9	10	13	7	6	5	8	6	17	6
Phvul.006G079400.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Phvul.006G079500.1	1	0	4	0	0	24	110	8	1	1	0	0	3	7	35	18	7	0	0	1	3	7	134	24
Phvul.006G079600.1	0	0	0	0	2	0	1	1	0	0	0	0	1	1	2	2	6	0	0	0	0	0	14	1
Phvul.006G079700.1	1	0	4	3	5	22	11	24	0	1	1	0	5	23	44	79	4	0	0	1	2	5	22	7
Phvul.006G079800.1	17	10	19	16	22	17	10	21	7	15	16	7	15	13	18	18	26	20	17	21	33	25	13	15
Phvul.006G079900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G080000.1	6	0	1	0	1	2	1	4	1	2	2	2	3	1	1	1	1	2	1	6	7	1	1	5
Phvul.006G080100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G080200.1	5	3	9	2	0	6	0	1	0	0	7	3	10	13	9	8	8	5	3	9	6	7	4	4
Phvul.006G080300.1	55	34	51	26	60	114	43	62	29	59	64	19	89	95	81	68	110	95	77	97	81	68	69	69
Phvul.006G080400.1	6	13	13	8	4	0	0	0	1	4	19	1	0	1	0	0	1	0	0	0	1	12	0	9
Phvul.006G080500.1	2	1	3	1	6	2	3	12	3	5	2	1	8	5	8	11	3	1	1	1	3	2	15	3
Phvul.006G080600.1	2	0	40	4	15	91	72	15	0	4	1	1	57	156	434	256	139	2	1	11	13	29	839	39
Phvul.006G080700.1	3	9	2	4	2	1	3	3	2	2	5	3	4	1	2	3	1	2	4	25	1	3	2	3
Phvul.006G080800.1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Phvul.006G080900.1	7	5	3	2	7	2	14	35	3	10	1	3	13	10	17	23	6	3	3	7	6	2	6	2
Phvul.006G081000.1	4	2	3	0	0	2	1	0	0	0	6	1	3	1	2	1	4	8	9	8	6	3	1	1
Phvul.006G081100.1	7	4	8	4	13	7	7	25	6	11	8	3	14	10	15	16	13	8	7	8	14	9	14	10
Phvul.006G081200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G081300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G081400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G081500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G081600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G081700.1	16	197	137	177	73	0	0	0	6	14	29	5	0	0	0	0	0	3	2	4	11	109	0	12
Phvul.006G081800.1	0	0	0	0	1	0	0	0	11	34	0	0	2	2	2	2	0	30	33	2	0	0	2	3
Phvul.006G081900.1	0	0	0	0	1	0	0	0	3	8	0	0	3	6	7	7	0	5	6	0	0	0	3	2
Phvul.006G082000.1	0	0	0	0	1	0	0	0	1	1	0	0	1	2	2	2	0	1	2	0	0	0	0	1
Phvul.006G082100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G082200.1	19	83	55	80	17	2	1	2	4	8	45	18	2	2	3	1	3	37	11	17	32	140	1	24
Phvul.006G082300.1	44	428	174	259	52	24	9	8	10	16	59	18	16	21	13	12	25	24	13	25	69	313	8	37
Phvul.006G082400.1	13	11	12	11	13	19	9	7	7	10	13	3	16	11	14	13	22	11	9	20	17	16	9	13
Phvul.006G082500.1	1	0	0	1	0	2	4	5	2	4	1	0	11	16	9	9	2	0	0	0	1	0	29	1
Phvul.006G082600.1	2	1	1	1	0	2	1	1	1	0	2	1	1	1	1	1	2	2	1	3	5	3	1	2
Phvul.006G082700.1	21	11	152	71	26	147	51	65	9	34	52	4	18	107	102	158	108	13	12	31	125	178	97	155
Phvul.006G082800.1	6	5	5	4	8	4	5	9	4	6	3	1	6	6	6	7	3	2	1	3	6	4	6	6
Phvul.006G082800.2	6	5	5	4	7	4	5	9	4	6	3	1	6	5	6	6	2	2	1	3	6	4	6	5
Phvul.006G082900.1	0	1	0	0	2	0	0	1	0	0	0	0	7	4	1	3	0	0	0	0	0	0	1	2
Phvul.006G083000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G083100.1	6	12	6	13	46	9	18	5	7	23	2	0	25	28	22	75	2	0	0	0	2	4	20	75
Phvul.006G083100.2	6	14	7	15	53	10	20	6	7	25	2	0	28	32	24	86	2	0	0	0	3	4	23	85
Phvul.006G083200.1	9	6	5	5	11	9	9	15	7	19	18	2	18	23	14	14	22	8	8	14	10	7	22	18
Phvul.006G083200.2	8	5	5	4	9	9	9	14	7	18	17	2	16	21	12	11	22	8	8	14	9	6	21	14
Phvul.006G083300.1	16	18	18	26	31	26	12	23	8	17	17	8	20	16	18	19	26	24	15	22	27	59	12	25
Phvul.006G083300.2	19	21	20	29	36	29	14	26	9	20	19	9	23	18	21	21	30	27	17	25	31	66	13	28
Phvul.006G083300.3	13	16	16	20	25	19	10	18	7	13	13	7	14	11	12	14	19	17	12	18	20	44	9	17
Phvul.006G083400.1	7	0	2	1	0	14	0	0	0	0	3	3	3	3	2	2	8	4	3	18	20	5	1	2
Phvul.006G083500.1	10	18	16	19	34	2	4	3	6	21	15	2	3	3	2	2	3	5	4	5	11	12	3	12
Phvul.006G083600.1	0	0	0	0	0	4	3	1	0	0	0	0	18	10	11	11	2	0	0	0	1	0	46	0
Phvul.006G083700.1	1	0	1	0	1	3	1	1	0	1	1	0	1	1	1	1	2	1	0	1	2	2	5	1
Phvul.006G083800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G083900.1	2	2	6	2	6	6	7	10	4	3	3	1	9	8	10	9	9	3	2	2	3	4	12	4
Phvul.006G083900.2	3	3	8	3	8	7	9	14	4	4	4	1	11	11	13	12	12	4	2	3	4	5	15	5
Phvul.006G084000.1	45	21	70	18	65	84	77	130	33	90	72	8	154	145	105	112	100	76	68	66	45	48	118	59
Phvul.006G084100.1	384	236	241	195	494	434	187	413	216	452	511	86	375	453	385	348	255	415	391	649	406	300	301	423
Phvul.006G084200.1	39	5	17	5	7	2	1	2	9	15	47	18	13	6	7	7	18	5	3	6	59	10	7	24
Phvul.006G084200.2	39	5	17	5	7	2	1	2	9	15	47	18	13	6	7	7	18	5	3	6	59	10	7	24
Phvul.006G084300.1	3	12	23	17	5	0	0	0	0	0	2	2	0	0	1	0	0	0	0	2	8	24	0	0
Phvul.006G084400.1	3	1	8	1	4	4	9	29	3	7	2	0	6	6	32	32	3	0	0	1	2	7	41	8
Phvul.006G084500.1	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G084600.1	0	0	1	0	1	0	0	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Phvul.006G084700.1	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	0	4	0	0	0	0	0	1	0
Phvul.006G084800.1	0	0	0	0	6	0	0	6	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0
Phvul.006G084900.1	0	0	0	0	6	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Phvul.006G084900.2	0	0	1	0	21	0	0	16	0	6	0	1	1	0	0	2	0	0	0	1	0	0	3	0
Phvul.006G085000.1	21	48	30	37	31	27	17	22	16	34	26	5	21	27	22	26	17	34	26	10	27	37	15	29
Phvul.006G085100.1	28	7	18	11	26	31	18	32	14	25	30	9	30	21	26	27	37	27	19	45	40	21	25	28
Phvul.006G085200.1	1	1	1	1	6	0	0	2	3	1	2	0	2	1	2	5	1	1	0	1	2	1	1	1
Phvul.006G085300.1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0
Phvul.006G085400.1	13	14	12	8	28	25	30	33	14	24	18	6	33	25	33	38	22	14	9	17	17	12	24	20
Phvul.006G085400.2	16	16	14	9	35	30	35	39	18	30	22	8	38	30	39	44	27	17	12	20	20	14	29	24
Phvul.006G085500.1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	2	1	1	2	1	1	1
Phvul.006G085600.1	31	14	20	12	5	9	1	2	2	1	2	3	1	0	3	3	0	7	3	11	41	29	0	1
Phvul.006G085700.1	2	1	3	2	1	2	3	6	2	2	3	1	2	1	2	4	2	2	1	1	6	2	2	2
Phvul.006G085800.1	4	1	18	10	2	86	41	42	12	22	8	0	10	60	37	18	311	1	1	1	182	54	217	165
Phvul.006G085900.1	36	128	517	43	22	47	61	288	8	33	12	3	75	123	90	42	60	25	18	13	47	132	480	115
Phvul.006G086000.1	62	61	75	36	151	139	106	206	63	123	82	16	185	201	201	190	97	98	78	87	87	85	212	152
Phvul.006G086100.1	6	2	3	3	37	40	6	44	0	1	1	1	31	45	48	78	1	0	0	0	17	6	16	36
Phvul.006G086200.1	0	0	0	0	7	1	1	16	0	0	0	0	7	3	4	8	1	0	0	0	2	2	2	2
Phvul.006G086300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G086400.1	22	9	9	9	19	23	11	25	9	15	19	8	21	12	18	19	20	28	20	32	30	18	16	16
Phvul.006G086500.1	18	8	8	8	16	21	10	23	8	12	15	7	17	11	16	17	18	22	16	26	27	15	13	13
Phvul.006G086500.2	17	8	8	8	16	21	10	22	8	12	15	7	17	11	16	17	18	22	16	26	26	15	13	13
Phvul.006G086600.1	6	11	14	12	12	5	5	6	4	5	5	3	5	4	5	6	4	7	3	5	7	16	3	6
Phvul.006G086700.1	5	2	4	6	12	12	5	9	10	19	13	1	16	13	22	17	1	7	8	6	3	2	9	10
Phvul.006G086800.1	4	0	2	0	0	2	0	0	0	1	7	2	1	1	1	0	3	6	10	7	9	2	1	3
Phvul.006G086900.1	5	1	2	1	1	3	2	3	3	3	8	3	2	1	1	1	1	1	1	4	7	2	0	2
Phvul.006G087000.1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0
Phvul.006G087100.1	1	0	1	0	0	1	1	2	1	1	1	1	1	0	1	1	1	1	0	1	2	1	0	1
Phvul.006G087200.1	12	2	3	1	0	5	1	1	4	2	12	6	3	3	2	3	5	10	5	16	7	3	1	9
Phvul.006G087300.1	0	1	1	1	0	0	0	0	0	0	1	0	2	2	2	2	1	0	0	0	0	1	3	1
Phvul.006G087400.1	25	5	16	3	17	8	2	4	8	17	13	16	12	5	4	4	27	29	29	21	8	6	9	28
Phvul.006G087500.1	120	1	7	1	12	0	0	0	0	3	1	1	0	0	0	0	0	1	0	0	1	3	1	24
Phvul.006G087600.1	63	72	98	36	252	87	47	120	40	90	96	12	184	139	179	163	105	3	1	10	26	47	464	55
Phvul.006G087700.1	2	0	2	0	0	2	1	1	1	2	4	1	2	3	1	1	1	3	3	7	2	2	1	3
Phvul.006G087800.1	2	36	0	0	0	1	1	0	9	100	1	0	93	37	1	0	10	1	1	1	7	132	14	32
Phvul.006G087900.1	5	3	8	2	5	5	4	6	4	7	9	2	13	7	9	9	13	6	5	4	7	5	11	6
Phvul.006G088000.1	5	5	12	8	1	3	1	1	1	0	10	1	9	12	8	12	2	2	3	3	5	13	9	16
Phvul.006G088100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G088200.1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G088300.1	49	47	83	30	134	23	78	147	50	119	77	21	93	60	109	111	103	41	29	43	92	79	93	76
Phvul.006G088400.1	17	3	6	3	4	20	2	3	25	105	12	1	1	3	4	4	3	40	34	17	16	9	3	26
Phvul.006G088500.1	8	40	63	17	14	65	22	34	8	23	7	2	21	14	21	20	39	78	62	1	36	34	24	83
Phvul.006G088600.1	48	16	35	13	18	27	7	14	272	929	120	7	8	15	10	11	15	127	133	125	125	36	15	250
Phvul.006G088600.2	61	19	43	16	23	34	9	18	341	1172	152	8	10	19	12	13	18	159	168	158	156	45	19	314
Phvul.006G088700.1	49	20	27	8	33	31	12	18	80	242	64	5	6	14	9	15	10	43	45	44	67	29	15	113
Phvul.006G088800.1	150	45	161	91	144	400	70	104	44	71	137	58	252	235	218	179	466	340	139	245	353	289	167	174
Phvul.006G088900.1	36	33	175	50	74	79	51	132	35	104	38	6	62	85	104	141	80	29	22	49	50	100	201	137
Phvul.006G088900.2	36	34	176	51	75	80	51	132	35	104	38	6	63	86	105	142	81	29	22	49	50	101	202	138
Phvul.006G089000.1	319	107	71	91	1095	247	875	2382	762	2208	934	21	985	481	437	886	61	124	107	62	252	78	144	338
Phvul.006G089100.1	104	43	119	82	128	522	117	127	58	94	143	52	340	404	296	224	807	394	229	198	351	287	251	281
Phvul.006G089200.1	26	21	35	20	48	46	34	59	16	39	35	6	56	54	59	57	60	28	25	32	40	35	78	44
Phvul.006G089200.2	27	21	35	20	49	47	34	60	16	40	35	6	57	54	60	58	61	28	26	33	40	35	78	45
Phvul.006G089300.1	2	2	2	1	2	2	1	10	2	8	5	1	7	5	7	9	3	1	1	2	3	2	2	2
Phvul.006G089300.2	3	3	2	2	2	2	2	12	3	9	6	1	8	6	9	11	3	1	1	2	4	2	2	2
Phvul.006G089400.1	2	2	4	1	4	5	3	6	2	3	3	2	6	4	5	6	8	3	2	2	5	3	6	5
Phvul.006G089400.2	3	3	5	2	5	5	4	7	2	4	4	2	7	5	6	7	10	3	3	2	7	4	8	6
Phvul.006G089500.1	40	48	49	36	27	41	25	29	21	30	52	15	49	43	39	37	55	26	23	28	48	48	33	56
Phvul.006G089600.1	8	4	7	3	5	10	5	10	5	13	11	3	10	7	9	7	16	6	6	9	14	9	8	12
Phvul.006G089700.1	3	4	3	2	3	1	2	3	1	2	4	1	2	2	2	2	2	2	2	4	4	5	2	3
Phvul.006G089700.2	3	5	4	3	3	2	2	4	1	3	4	1	2	3	2	3	2	2	2	5	4	5	2	3
Phvul.006G089700.3	1	3	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	4	1	2
Phvul.006G089800.1	32	63	40	56	87	34	17	34	13	26	38	15	28	23	30	32	34	24	12	37	46	90	22	41
Phvul.006G089800.2	36	70	45	62	96	37	19	38	15	29	42	16	32	25	33	35	38	26	13	40	51	100	24	46
Phvul.006G089900.1	34	8	55	13	13	267	190	139	59	138	71	11	329	563	395	368	292	35	42	38	84	83	1073	139
Phvul.006G090000.1	2	1	2	1	1	4	1	1	1	1	3	1	3	2	4	2	5	3	1	5	6	4	3	3
Phvul.006G090000.2	2	1	2	1	1	4	1	1	1	1	3	1	3	2	4	2	5	3	1	5	6	4	3	3
Phvul.006G090000.3	2	1	2	0	1	3	1	1	1	0	2	1	3	2	4	2	4	2	1	4	5	3	3	3
Phvul.006G090100.1	3	3	2	4	7	1	1	3	2	5	3	0	4	5	4	4	0	1	0	1	2	3	2	9
Phvul.006G090200.1	1	0	50	12	13	128	64	349	3	7	2	1	14	71	231	481	29	2	0	1	88	74	189	163
Phvul.006G090300.1	1	1	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	6	6	21	0	0	0	0
Phvul.006G090400.1	34	3	16	4	2	61	12	8	7	3	21	12	25	27	31	23	239	89	42	85	195	105	85	40
Phvul.006G090500.1	9	5	4	4	6	7	7	9	6	12	15	3	11	8	8	8	13	13	11	12	14	6	5	11
Phvul.006G090500.2	11	5	5	4	6	8	8	10	7	14	17	3	13	9	10	9	16	15	12	14	16	7	6	13
Phvul.006G090600.1	5	2	4	3	8	8	4	11	2	6	7	2	6	6	5	6	5	5	5	8	8	4	5	5
Phvul.006G090700.1	25	12	28	17	19	27	16	26	17	24	45	11	47	33	41	33	66	25	21	29	32	27	34	37
Phvul.006G090700.2	25	12	28	18	19	28	16	26	17	24	46	11	48	33	41	33	67	26	21	29	33	28	35	37
Phvul.006G090800.1	16	4	4	5	13	34	4	21	22	23	35	4	19	22	20	20	2	9	11	3	18	4	8	31
Phvul.006G090900.1	13	9	10	8	22	17	14	24	8	14	11	3	19	15	14	14	13	22	13	17	15	12	13	11
Phvul.006G091000.1	0	0	0	0	0	1	1	2	0	1	0	0	1	0	1	1	2	1	1	1	1	0	2	1
Phvul.006G091100.1	22	13	16	16	28	21	24	49	19	51	32	6	37	21	26	28	30	64	62	30	28	13	23	20
Phvul.006G091100.2	22	13	16	16	28	21	24	49	19	51	31	6	37	21	26	27	30	64	62	30	28	13	23	20
Phvul.006G091200.1	5	1	3	2	5	8	4	6	3	4	4	2	7	3	6	5	10	6	4	8	10	5	5	5
Phvul.006G091200.2	7	1	4	2	6	10	5	8	4	5	6	3	9	4	7	6	13	7	5	11	13	7	6	7
Phvul.006G091300.1	1	1	1	1	1	1	3	3	1	2	1	1	2	1	2	2	1	1	1	2	3	1	1	1
Phvul.006G091400.1	5	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	4	4	3	1	0	0	0
Phvul.006G091500.1	3	0	1	0	0	6	1	2	1	1	2	2	7	4	4	3	10	2	2	6	8	3	4	4
Phvul.006G091600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G091700.1	4	12	7	8	8	3	5	9	2	4	4	1	5	4	5	6	3	2	1	3	4	11	3	3
Phvul.006G091800.1	39	9	16	13	27	70	19	33	33	50	81	16	64	69	48	37	82	92	80	84	54	22	27	64
Phvul.006G091900.1	3	9	7	11	10	1	1	3	2	6	7	1	2	1	1	3	1	1	1	3	3	8	1	4
Phvul.006G092000.1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0
Phvul.006G092100.1	10	2	9	2	2	9	6	2	4	6	11	3	13	10	13	9	18	6	12	13	12	6	30	10
Phvul.006G092200.1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Phvul.006G092300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G092400.1	19	5	16	7	19	27	16	19	8	14	16	7	25	13	23	25	38	28	13	33	37	29	21	22
Phvul.006G092500.1	41	16	42	16	23	57	35	38	17	42	65	11	74	69	66	54	99	68	43	51	55	43	58	67
Phvul.006G092600.1	0	1	0	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2
Phvul.006G092700.1	7	0	0	0	0	0	1	0	2	18	2	2	1	1	5	0	0	94	188	113	1	0	0	0
Phvul.006G092800.1	10	1	1	1	0	1	0	0	2	3	12	0	1	1	1	1	0	0	0	5	1	1	1	1
Phvul.006G092900.1	34	9	36	8	15	56	22	17	10	13	33	8	33	37	32	45	55	28	30	27	52	31	40	51
Phvul.006G093000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G093100.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.006G093200.1	54	26	37	27	110	72	42	106	36	81	45	10	63	47	59	69	31	22	19	54	36	38	40	69
Phvul.006G093200.2	62	30	44	31	128	83	49	123	42	94	52	11	73	56	68	79	36	26	23	62	42	44	46	81
Phvul.006G093200.3	55	26	37	26	111	73	43	104	34	80	44	9	64	48	57	67	31	22	19	55	36	37	39	67
Phvul.006G093300.1	13	4	14	12	22	29	11	37	15	37	26	4	16	23	21	26	24	10	11	16	32	24	18	39
Phvul.006G093400.1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.006G093500.1	38	15	26	16	27	87	28	30	18	26	51	21	72	54	61	44	108	99	104	69	74	49	39	50
Phvul.006G093600.1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	35	0	0	979	1357	3	2	0	1	0
Phvul.006G093700.1	13	7	7	3	3	8	3	4	4	7	37	2	27	21	10	8	8	22	15	15	4	3	2	8
Phvul.006G093800.1	8	2	29	9	44	35	20	97	7	34	19	1	33	73	34	66	25	4	6	9	32	22	37	37
Phvul.006G093900.1	23	1	1	0	0	40	3	4	1	1	4	5	9	8	8	9	19	3	2	7	22	4	7	19
Phvul.006G094000.1	12	4	7	3	5	21	17	18	9	10	14	5	24	16	21	20	27	27	17	17	12	8	15	14
Phvul.006G094100.1	3	4	5	4	1	1	0	6	1	3	2	0	3	5	2	2	0	0	0	1	3	5	3	8
Phvul.006G094200.1	1	2	4	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	4	1	2
